"","X","temperature","lower","rain","month","yr"
"5295",5295,19.5,14.5,0.3,6,2001
"5296",5296,22.5,12.3,0.8,7,2001
"5297",5297,26,13.8,0,7,2001
"5298",5298,28,14,0,7,2001
"5299",5299,29.3,16.3,0,7,2001
"5300",5300,30.3,16.8,0,7,2001
"5301",5301,28.8,17.5,0.8,7,2001
"5302",5302,26,14.8,0,7,2001
"5303",5303,21.8,15.5,7.3,7,2001
"5304",5304,20.5,10.8,0,7,2001
"5305",5305,20.1,14.8,3.5,7,2001
"5306",5306,19,12.5,3.1,7,2001
"5307",5307,20,10.3,0,7,2001
"5308",5308,20,11.8,0.5,7,2001
"5309",5309,20.5,7.8,26.3,7,2001
"5310",5310,18.8,8,5.3,7,2001
"5311",5311,19.3,6.5,0,7,2001
"5312",5312,21.5,6.8,0,7,2001
"5313",5313,21,12.5,10.3,7,2001
"5314",5314,21.5,11.5,1.3,7,2001
"5315",5315,17,8.8,0.2,7,2001
"5316",5316,21,12,2,7,2001
"5317",5317,22,13.8,0,7,2001
"5318",5318,20,10.8,0,7,2001
"5319",5319,24.8,10.8,0,7,2001
"5320",5320,23.5,10,0,7,2001
"5321",5321,25.5,8.3,0,7,2001
"5322",5322,28,12.5,0,7,2001
"5323",5323,29,13,0,7,2001
"5324",5324,30.2,15.3,0,7,2001
"5325",5325,30.8,15.5,0,7,2001
"5326",5326,28.5,15.5,0,7,2001
"5327",5327,26.8,16.5,0,8,2001
"5328",5328,26.5,12,0,8,2001
"5329",5329,22,13.5,10,8,2001
"5330",5330,22.5,9,1.8,8,2001
"5331",5331,21.5,10.8,11.1,8,2001
"5332",5332,22.5,15,0.1,8,2001
"5333",5333,23.5,12.5,0,8,2001
"5334",5334,20.8,13,0,8,2001
"5335",5335,20.6,6.9,0.3,8,2001
"5336",5336,17.5,8,12.8,8,2001
"5337",5337,20.1,9.8,0,8,2001
"5338",5338,21.4,15.2,0.2,8,2001
"5339",5339,20.3,16.3,0.2,8,2001
"5340",5340,26,16.5,0,8,2001
"5341",5341,27.5,15,0,8,2001
"5342",5342,29.2,15.5,0,8,2001
"5343",5343,22.1,9,0.3,8,2001
"5344",5344,22.9,10.8,0,8,2001
"5345",5345,24.1,14.8,15.8,8,2001
"5346",5346,21.6,12.4,5.8,8,2001
"5347",5347,22.5,7.8,0,8,2001
"5348",5348,23.8,11.5,0,8,2001
"5349",5349,25.5,12.8,0,8,2001
"5350",5350,23.8,16,0,8,2001
"5351",5351,28,10.5,0,8,2001
"5352",5352,31.3,17,0,8,2001
"5353",5353,20.2,9.5,2.5,8,2001
"5354",5354,22.7,6.5,0,8,2001
"5355",5355,23.3,5.3,0,8,2001
"5356",5356,23.2,12.3,0.3,8,2001
"5357",5357,19.8,10.3,0.9,8,2001
"5358",5358,19.6,9.8,9.2,9,2001
"5359",5359,23,14.6,0,9,2001
"5360",5360,21.5,12.5,15.4,9,2001
"5361",5361,18.5,10,2.8,9,2001
"5362",5362,17.3,6.5,0,9,2001
"5363",5363,19.8,12.4,1.6,9,2001
"5364",5364,18.5,10,0,9,2001
"5365",5365,20.3,13,1.8,9,2001
"5366",5366,17.7,6.5,0,9,2001
"5367",5367,16,7.2,0,9,2001
"5368",5368,16.7,7.6,0,9,2001
"5369",5369,17.4,11,0,9,2001
"5370",5370,18.2,9,1,9,2001
"5371",5371,16,9.5,2,9,2001
"5372",5372,18,10,0,9,2001
"5373",5373,17.5,8.5,0.1,9,2001
"5374",5374,16.5,6.8,0.3,9,2001
"5375",5375,13.5,9.8,0,9,2001
"5376",5376,14.5,11,4.8,9,2001
"5377",5377,13.8,10.5,1.2,9,2001
"5378",5378,17.8,8,0.6,9,2001
"5379",5379,16.5,3.5,0,9,2001
"5380",5380,18.3,4.8,0,9,2001
"5381",5381,15,9.5,3,9,2001
"5382",5382,17.5,4.3,0,9,2001
"5383",5383,17,5.3,1.5,9,2001
"5384",5384,16.8,10.7,4.8,9,2001
"5385",5385,19.5,8.5,0,9,2001
"5386",5386,22.6,14.5,15.6,9,2001
"5387",5387,20,9.8,4.3,9,2001
"5388",5388,17.3,14,4.5,10,2001
"5389",5389,18.5,12.3,13.7,10,2001
"5390",5390,17.3,10.5,0,10,2001
"5391",5391,18.5,10.5,0.6,10,2001
"5392",5392,17.6,12.5,1.5,10,2001
"5393",5393,19.2,11.9,2.5,10,2001
"5394",5394,18.3,10.8,11.1,10,2001
"5395",5395,15.5,10.8,22.7,10,2001
"5396",5396,15.1,10.1,5.1,10,2001
"5397",5397,16.9,7.7,0.1,10,2001
"5398",5398,16.5,13.3,0.1,10,2001
"5399",5399,17.8,10.5,0,10,2001
"5400",5400,21.5,10.5,0,10,2001
"5401",5401,22.5,10.5,0,10,2001
"5402",5402,18.8,14,9.1,10,2001
"5403",5403,18.5,5.5,1.9,10,2001
"5404",5404,16.3,9,0.1,10,2001
"5405",5405,19.5,13,4.7,10,2001
"5406",5406,17.8,5.9,0,10,2001
"5407",5407,17,12.5,9.7,10,2001
"5408",5408,17,10.3,2.1,10,2001
"5409",5409,11.8,5.3,2.9,10,2001
"5410",5410,16,8.3,9.8,10,2001
"5411",5411,17.3,10.8,1.8,10,2001
"5412",5412,17.3,10.3,2.8,10,2001
"5413",5413,16.3,12.8,0.6,10,2001
"5414",5414,16,8.3,4.8,10,2001
"5415",5415,16.3,9.3,3.3,10,2001
"5416",5416,14,4,0,10,2001
"5417",5417,15,11,0,10,2001
"5418",5418,18.5,8.5,1.7,10,2001
"5419",5419,13,2.5,0,11,2001
"5420",5420,12.5,0.8,0,11,2001
"5421",5421,13.8,1,0,11,2001
"5422",5422,12.5,3,0.2,11,2001
"5423",5423,11.8,0.8,0.1,11,2001
"5424",5424,12,4.5,0,11,2001
"5425",5425,14,10,1.1,11,2001
"5426",5426,14,5.5,6.1,11,2001
"5427",5427,7,-0.3,0.4,11,2001
"5428",5428,6.8,-2.5,0,11,2001
"5429",5429,10,2.3,0,11,2001
"5430",5430,12.8,7.5,0,11,2001
"5431",5431,11.2,4.5,2.2,11,2001
"5432",5432,7.3,-2.3,0,11,2001
"5433",5433,8.5,-3.3,0,11,2001
"5434",5434,8.5,-1.5,0,11,2001
"5435",5435,10.9,7.2,0.2,11,2001
"5436",5436,9.9,6.5,0.3,11,2001
"5437",5437,9.5,5.3,0.3,11,2001
"5438",5438,9.8,0.8,0,11,2001
"5439",5439,10.5,7,0,11,2001
"5440",5440,12.5,8.5,1.6,11,2001
"5441",5441,11,-2.3,0,11,2001
"5442",5442,10,-0.8,0,11,2001
"5443",5443,13.8,9.3,0,11,2001
"5444",5444,14,-0.5,6.3,11,2001
"5445",5445,7.5,-3,0,11,2001
"5446",5446,10.5,2.8,0.5,11,2001
"5447",5447,12,4.5,4.4,11,2001
"5448",5448,14.8,11.4,4.8,11,2001
"5449",5449,14.8,8.8,6.2,12,2001
"5450",5450,12,-2,1,12,2001
"5451",5451,12.3,-2,0.4,12,2001
"5452",5452,11,5.5,7.9,12,2001
"5453",5453,11,5.5,6.8,12,2001
"5454",5454,14.5,2,0.6,12,2001
"5455",5455,7.5,2,0,12,2001
"5456",5456,11.5,-3,0,12,2001
"5457",5457,7.5,-1.5,0,12,2001
"5458",5458,7.3,-1.3,0,12,2001
"5459",5459,8,-1.5,0,12,2001
"5460",5460,5.3,-2.8,0,12,2001
"5461",5461,7,3,0,12,2001
"5462",5462,6.9,-2.5,0,12,2001
"5463",5463,4.7,-3,0,12,2001
"5464",5464,6,-2.5,0.2,12,2001
"5465",5465,4.8,-3,0,12,2001
"5466",5466,6,-1,0.1,12,2001
"5467",5467,8.5,-3,0,12,2001
"5468",5468,6.5,-2.5,0.5,12,2001
"5469",5469,5.3,-1.5,0,12,2001
"5470",5470,8.3,-2,0,12,2001
"5471",5471,2.8,-5,0,12,2001
"5472",5472,6.5,-4.5,0.2,12,2001
"5473",5473,9.3,4.8,0.5,12,2001
"5474",5474,6,-1.5,3.1,12,2001
"5475",5475,6.5,-1.3,0.9,12,2001
"5476",5476,9.5,7,0,12,2001
"5477",5477,7.8,0.5,0.1,12,2001
"5478",5478,3,-1.8,0.3,12,2001
"5479",5479,3.9,-4,0,12,2001
"5480",5480,3,-9,0,1,2002
"5481",5481,4.3,-7.8,0,1,2002
"5482",5482,4.3,-8,0,1,2002
"5483",5483,4.5,-7,0,1,2002
"5484",5484,6.5,-5.8,0.5,1,2002
"5485",5485,8.5,5,0.4,1,2002
"5486",5486,8.5,3.8,0.3,1,2002
"5487",5487,5.5,1.3,0.8,1,2002
"5488",5488,4.3,0,0.1,1,2002
"5489",5489,5.7,0.6,1.9,1,2002
"5490",5490,7.2,-0.5,2,1,2002
"5491",5491,6,-0.6,0,1,2002
"5492",5492,8.7,2,0.9,1,2002
"5493",5493,10.8,8,0.1,1,2002
"5494",5494,11,6.5,3.6,1,2002
"5495",5495,9.3,-0.8,0.1,1,2002
"5496",5496,9.3,3,0.3,1,2002
"5497",5497,10,-2.5,3.8,1,2002
"5498",5498,9,0,1.3,1,2002
"5499",5499,11,4.8,0,1,2002
"5500",5500,12.8,10,3.8,1,2002
"5501",5501,12.3,6.8,1.3,1,2002
"5502",5502,10.5,6.5,2.1,1,2002
"5503",5503,11.5,7,8.3,1,2002
"5504",5504,10.5,-0.5,0.1,1,2002
"5505",5505,11.5,3,7.8,1,2002
"5506",5506,11.8,6.8,15.3,1,2002
"5507",5507,13.5,7.8,7.5,1,2002
"5508",5508,12.5,6.8,1.3,1,2002
"5509",5509,14,8.8,0.3,1,2002
"5510",5510,12.8,5,2.1,1,2002
"5511",5511,12.3,6,4.3,2,2002
"5512",5512,14,11.5,0.1,2,2002
"5513",5513,13.3,7.8,1.1,2,2002
"5514",5514,11.3,3.5,15.4,2,2002
"5515",5515,12.8,6.3,13.1,2,2002
"5516",5516,12.5,4,2.4,2,2002
"5517",5517,9.3,0.3,0.1,2,2002
"5518",5518,12.3,3,1.5,2,2002
"5519",5519,13.3,9,1.2,2,2002
"5520",5520,11.8,5.5,1.3,2,2002
"5521",5521,13,7,0.2,2,2002
"5522",5522,13.5,9.5,1.6,2,2002
"5523",5523,13.5,5.5,0,2,2002
"5524",5524,10.2,2,0.4,2,2002
"5525",5525,9,-3.5,0,2,2002
"5526",5526,9.5,-2.3,0,2,2002
"5527",5527,10,-2.3,0,2,2002
"5528",5528,7.8,-0.5,1,2,2002
"5529",5529,9.5,3.5,0,2,2002
"5530",5530,11.3,8.3,7.8,2,2002
"5531",5531,11,-0.5,1.7,2,2002
"5532",5532,11.3,1.5,1.4,2,2002
"5533",5533,13.3,3.5,0.3,2,2002
"5534",5534,8,1,0.1,2,2002
"5535",5535,11.5,3,8.5,2,2002
"5536",5536,12.7,6.5,14.8,2,2002
"5537",5537,12.3,2.5,3.2,2,2002
"5538",5538,8.8,2.8,0,2,2002
"5539",5539,10.5,-3,0,3,2002
"5540",5540,8,-3.2,0.1,3,2002
"5541",5541,8,1.5,0,3,2002
"5542",5542,10,5.5,0,3,2002
"5543",5543,9.3,2.8,0,3,2002
"5544",5544,11.5,4.3,0,3,2002
"5545",5545,12.3,8.8,0,3,2002
"5546",5546,14.7,3.3,0,3,2002
"5547",5547,14.5,0.3,0.1,3,2002
"5548",5548,11.5,1.3,0.1,3,2002
"5549",5549,11.3,6.5,1.7,3,2002
"5550",5550,13.5,4,2.2,3,2002
"5551",5551,12.8,3.8,5.6,3,2002
"5552",5552,7,4.1,0.3,3,2002
"5553",5553,6.2,2.5,6.4,3,2002
"5554",5554,10,5.3,4.6,3,2002
"5555",5555,14.6,6.6,10.6,3,2002
"5556",5556,14,6.8,2.2,3,2002
"5557",5557,11,6.8,7.4,3,2002
"5558",5558,12.3,8.8,3.1,3,2002
"5559",5559,13,10.3,1.4,3,2002
"5560",5560,15,8.5,0,3,2002
"5561",5561,15.5,6.5,0,3,2002
"5562",5562,13.3,0.5,0,3,2002
"5563",5563,12,0,0,3,2002
"5564",5564,14.5,5.3,0,3,2002
"5565",5565,12.8,-2.3,0,3,2002
"5566",5566,13.8,-1,0,3,2002
"5567",5567,15,-1.8,0,3,2002
"5568",5568,17,-0.5,0,3,2002
"5569",5569,17,5.3,0,3,2002
"5570",5570,12,8.8,0,4,2002
"5571",5571,15.3,6.8,0,4,2002
"5572",5572,19.3,7.8,0,4,2002
"5573",5573,20.5,5,0,4,2002
"5574",5574,20,3.3,0,4,2002
"5575",5575,18.5,6.5,0,4,2002
"5576",5576,12.5,3,0,4,2002
"5577",5577,13.8,1.3,0,4,2002
"5578",5578,14.8,-0.8,0,4,2002
"5579",5579,11.5,4,0,4,2002
"5580",5580,13.5,2.5,0,4,2002
"5581",5581,13,-0.3,0,4,2002
"5582",5582,14.3,1,0,4,2002
"5583",5583,11.3,-2,0,4,2002
"5584",5584,11.5,4.3,0,4,2002
"5585",5585,13.3,-0.5,0,4,2002
"5586",5586,16.5,0,0,4,2002
"5587",5587,15.3,3,0.9,4,2002
"5588",5588,14,4,2.8,4,2002
"5589",5589,14.5,-0.5,0,4,2002
"5590",5590,16.5,6.5,0,4,2002
"5591",5591,19.3,5,0,4,2002
"5592",5592,20,7,0,4,2002
"5593",5593,21.5,9.3,0,4,2002
"5594",5594,22.5,8,0,4,2002
"5595",5595,16.8,7,3.4,4,2002
"5596",5596,15.8,5,1,4,2002
"5597",5597,13,7.5,10.6,4,2002
"5598",5598,15.3,4,2.9,4,2002
"5599",5599,14.5,7.5,6.3,4,2002
"5600",5600,11.5,5.8,13.7,5,2002
"5601",5601,14.5,2,0,5,2002
"5602",5602,15.5,3,0,5,2002
"5603",5603,15.8,3.5,0,5,2002
"5604",5604,14.3,9,0,5,2002
"5605",5605,12.5,5.5,1.4,5,2002
"5606",5606,16.5,7.8,5.1,5,2002
"5607",5607,17,4.3,1,5,2002
"5608",5608,17.5,8,0.2,5,2002
"5609",5609,12.5,9.3,0,5,2002
"5610",5610,16,10.4,0,5,2002
"5611",5611,18,7,0,5,2002
"5612",5612,17,8,0.3,5,2002
"5613",5613,14.5,9.5,13.9,5,2002
"5614",5614,16.5,9.8,0.5,5,2002
"5615",5615,19.4,4,0,5,2002
"5616",5616,25.5,11.8,0,5,2002
"5617",5617,24,12,1.9,5,2002
"5618",5618,19,10.5,0,5,2002
"5619",5619,19,11.8,0,5,2002
"5620",5620,18.5,11.8,6.4,5,2002
"5621",5621,17.5,12,8.5,5,2002
"5622",5622,16.9,11,1,5,2002
"5623",5623,18,9.5,5.1,5,2002
"5624",5624,16.8,8.9,1.1,5,2002
"5625",5625,16,7.4,4.5,5,2002
"5626",5626,14.5,1.5,4.6,5,2002
"5627",5627,17.5,6.5,0,5,2002
"5628",5628,16,9,0.8,5,2002
"5629",5629,16,9,0.3,5,2002
"5630",5630,17,7.8,1.8,5,2002
"5631",5631,20,5.3,0,6,2002
"5632",5632,22.5,5.5,0,6,2002
"5633",5633,25.8,5.3,0,6,2002
"5634",5634,16.5,7.8,0.3,6,2002
"5635",5635,16.5,9,0,6,2002
"5636",5636,15.3,11,27.1,6,2002
"5637",5637,18,13.5,3.4,6,2002
"5638",5638,14.8,8.4,1,6,2002
"5639",5639,19.3,11.5,0.2,6,2002
"5640",5640,15.5,9.5,3.6,6,2002
"5641",5641,17.5,7.5,4.8,6,2002
"5642",5642,17,10.5,8.1,6,2002
"5643",5643,17.3,10.5,0.9,6,2002
"5644",5644,20.5,10.5,0,6,2002
"5645",5645,21.8,10.5,0,6,2002
"5646",5646,20.5,13.5,0.9,6,2002
"5647",5647,23.3,13.8,0,6,2002
"5648",5648,25,14.5,0,6,2002
"5649",5649,22,7.3,0,6,2002
"5650",5650,21.5,11.8,0,6,2002
"5651",5651,22,10,0.5,6,2002
"5652",5652,21,12,3.8,6,2002
"5653",5653,18.8,9,0,6,2002
"5654",5654,19.8,7,0,6,2002
"5655",5655,21,7.5,0,6,2002
"5656",5656,19.3,8.3,0,6,2002
"5657",5657,23.3,10.3,0,6,2002
"5658",5658,18,7.1,0,6,2002
"5659",5659,17.5,6.3,0,6,2002
"5660",5660,19,9.5,0,6,2002
"5661",5661,19.3,10.8,1.8,7,2002
"5662",5662,17.3,9.5,5.3,7,2002
"5663",5663,17.8,10.5,13.8,7,2002
"5664",5664,17.5,9.5,0,7,2002
"5665",5665,19.5,11.5,3.2,7,2002
"5666",5666,20,12.3,1.6,7,2002
"5667",5667,20.5,13,0.5,7,2002
"5668",5668,19.8,14.5,1,7,2002
"5669",5669,18.5,14.3,13.1,7,2002
"5670",5670,20,7.3,0.4,7,2002
"5671",5671,19,9.5,3,7,2002
"5672",5672,19.5,6.5,0.9,7,2002
"5673",5673,17.5,9,0.5,7,2002
"5674",5674,21.5,7,0,7,2002
"5675",5675,25,10,0,7,2002
"5676",5676,26.5,13.3,0,7,2002
"5677",5677,25,11.3,0,7,2002
"5678",5678,21.4,11.8,0,7,2002
"5679",5679,23.8,10.5,0,7,2002
"5680",5680,24.3,10.8,0,7,2002
"5681",5681,22,9.8,0,7,2002
"5682",5682,19.8,6,0,7,2002
"5683",5683,21.5,13,0,7,2002
"5684",5684,20.3,14,0,7,2002
"5685",5685,19.3,11.3,0,7,2002
"5686",5686,21,15.3,0,7,2002
"5687",5687,26.8,14.5,0,7,2002
"5688",5688,24.3,13,0,7,2002
"5689",5689,28.3,14.5,0,7,2002
"5690",5690,31.8,15.5,0,7,2002
"5691",5691,23.8,16,5.6,7,2002
"5692",5692,23.5,9.5,34.5,8,2002
"5693",5693,23.3,7.8,0,8,2002
"5694",5694,23.5,11.8,0,8,2002
"5695",5695,19.3,12,14.5,8,2002
"5696",5696,21.8,8.8,0.3,8,2002
"5697",5697,21.3,13,1.4,8,2002
"5698",5698,23.3,13,0,8,2002
"5699",5699,26,13.5,43,8,2002
"5700",5700,20,13.3,9.2,8,2002
"5701",5701,19.5,13,10.7,8,2002
"5702",5702,21,12,13,8,2002
"5703",5703,21,14,0.5,8,2002
"5704",5704,22,10.5,0,8,2002
"5705",5705,24.8,12,0,8,2002
"5706",5706,26,13.3,0,8,2002
"5707",5707,28.3,13.5,0,8,2002
"5708",5708,27.3,11.5,0,8,2002
"5709",5709,28.3,15.8,0,8,2002
"5710",5710,25.5,16.5,0,8,2002
"5711",5711,24.3,16,0,8,2002
"5712",5712,21.5,12,0.9,8,2002
"5713",5713,23.3,9.5,0,8,2002
"5714",5714,22.5,9.5,0.1,8,2002
"5715",5715,21,12,0,8,2002
"5716",5716,23.3,11.5,4.7,8,2002
"5717",5717,21.5,10.5,0,8,2002
"5718",5718,17,13.8,0,8,2002
"5719",5719,21.5,11.3,0,8,2002
"5720",5720,21.8,11.8,0,8,2002
"5721",5721,23.5,16,0,8,2002
"5722",5722,21.5,11.5,0.6,8,2002
"5723",5723,19.5,4.8,0,9,2002
"5724",5724,21.3,5.3,0,9,2002
"5725",5725,22,12,0,9,2002
"5726",5726,24,7,0,9,2002
"5727",5727,22.5,8,0,9,2002
"5728",5728,21.5,15,0,9,2002
"5729",5729,21.5,12.5,1.2,9,2002
"5730",5730,19.5,5.5,1.1,9,2002
"5731",5731,19.5,7,0.4,9,2002
"5732",5732,15.5,8,18,9,2002
"5733",5733,20.3,6,0,9,2002
"5734",5734,22.3,11.5,0,9,2002
"5735",5735,23,11.3,0,9,2002
"5736",5736,24.5,13,0,9,2002
"5737",5737,18.8,13,0,9,2002
"5738",5738,17.8,4.8,0,9,2002
"5739",5739,19.5,7.8,0,9,2002
"5740",5740,19.5,9,0,9,2002
"5741",5741,19,8,0,9,2002
"5742",5742,20.3,12,0,9,2002
"5743",5743,18.5,10,0,9,2002
"5744",5744,19,8,0,9,2002
"5745",5745,17.5,7,0,9,2002
"5746",5746,19.5,6,0,9,2002
"5747",5747,18.3,3.8,0,9,2002
"5748",5748,18.3,10,0.2,9,2002
"5749",5749,17.5,5,0,9,2002
"5750",5750,17.3,5,0,9,2002
"5751",5751,18.5,5.5,0,9,2002
"5752",5752,20,3.5,0,9,2002
"5753",5753,21.3,6,0,10,2002
"5754",5754,21.8,12,0.2,10,2002
"5755",5755,19.5,12.5,0.6,10,2002
"5756",5756,19.5,3.8,0,10,2002
"5757",5757,17.4,5.8,0,10,2002
"5758",5758,18.8,10.5,0,10,2002
"5759",5759,18.5,9,0,10,2002
"5760",5760,16.3,9.5,0,10,2002
"5761",5761,15.8,5.8,0,10,2002
"5762",5762,15.8,9.3,0,10,2002
"5763",5763,17.3,9,0,10,2002
"5764",5764,14.3,8.8,3.5,10,2002
"5765",5765,15.3,1.5,0,10,2002
"5766",5766,12,5.8,15.5,10,2002
"5767",5767,11.5,6.3,6.5,10,2002
"5768",5768,14,8,18.1,10,2002
"5769",5769,11,2.5,0,10,2002
"5770",5770,11,0.5,1.8,10,2002
"5771",5771,10.5,-1.8,1.1,10,2002
"5772",5772,11.5,1,0,10,2002
"5773",5773,13.3,5.8,5.4,10,2002
"5774",5774,17.5,11.8,4.4,10,2002
"5775",5775,15.8,6.8,1.4,10,2002
"5776",5776,11.8,-2,0,10,2002
"5777",5777,14,7.3,3.2,10,2002
"5778",5778,15.5,8.5,5.6,10,2002
"5779",5779,16,10,2.5,10,2002
"5780",5780,13.3,5.5,0,10,2002
"5781",5781,12.5,5.5,0,10,2002
"5782",5782,13.8,9,0.2,10,2002
"5783",5783,13.5,9,3.4,10,2002
"5784",5784,13.8,9,0.6,11,2002
"5785",5785,15,9,8.1,11,2002
"5786",5786,15.8,9.3,14.1,11,2002
"5787",5787,13.8,6.5,1.2,11,2002
"5788",5788,13.5,3.8,0.4,11,2002
"5789",5789,14.3,11,9.2,11,2002
"5790",5790,13.5,4.5,9.8,11,2002
"5791",5791,10,3.8,1.8,11,2002
"5792",5792,14,6.8,7.3,11,2002
"5793",5793,13.5,7,8,11,2002
"5794",5794,15.5,6.8,0.9,11,2002
"5795",5795,13,9,7.7,11,2002
"5796",5796,11.8,6.3,11.6,11,2002
"5797",5797,12,7.5,12.9,11,2002
"5798",5798,12.8,4.5,5.7,11,2002
"5799",5799,12.5,4.5,6.3,11,2002
"5800",5800,9,6,4.6,11,2002
"5801",5801,8.5,-1.8,1.8,11,2002
"5802",5802,8.8,-0.5,0.1,11,2002
"5803",5803,9.3,5.8,0,11,2002
"5804",5804,11,7.3,3.6,11,2002
"5805",5805,11,5,7.1,11,2002
"5806",5806,9.8,4,11.8,11,2002
"5807",5807,11.8,0.5,8.8,11,2002
"5808",5808,9.5,1.8,6.7,11,2002
"5809",5809,7.5,1.8,0.1,11,2002
"5810",5810,12,4.8,0,11,2002
"5811",5811,11.5,7.8,1.5,11,2002
"5812",5812,12.8,3,3.4,11,2002
"5813",5813,9.5,4.5,0.1,11,2002
"5814",5814,12,6,5.6,12,2002
"5815",5815,12,6.8,2.6,12,2002
"5816",5816,10.3,6.3,1.8,12,2002
"5817",5817,10.3,3,1.9,12,2002
"5818",5818,9.8,3,3.3,12,2002
"5819",5819,8.8,3.5,0,12,2002
"5820",5820,8.5,3.5,0.2,12,2002
"5821",5821,5.5,2.6,0.2,12,2002
"5822",5822,3.8,2,0.6,12,2002
"5823",5823,6,0,0,12,2002
"5824",5824,4,-0.3,0,12,2002
"5825",5825,3.8,1.8,0.1,12,2002
"5826",5826,5.3,1.5,3.3,12,2002
"5827",5827,7,4.5,0.2,12,2002
"5828",5828,7.3,5.3,10.3,12,2002
"5829",5829,7.5,4.5,3.6,12,2002
"5830",5830,6.3,3.5,0.1,12,2002
"5831",5831,5.5,-2,0,12,2002
"5832",5832,10.5,-0.5,0,12,2002
"5833",5833,6,0.5,0,12,2002
"5834",5834,6.5,2,5,12,2002
"5835",5835,12,6,20,12,2002
"5836",5836,12.5,8.5,0.3,12,2002
"5837",5837,12.5,10.1,2.3,12,2002
"5838",5838,13.5,7.8,1.7,12,2002
"5839",5839,11.8,8.3,6,12,2002
"5840",5840,12.3,9.3,13.2,12,2002
"5841",5841,12.3,6.5,0.2,12,2002
"5842",5842,10.5,5.5,9.7,12,2002
"5843",5843,13,8,4.2,12,2002
"5844",5844,13.3,3.8,23.9,12,2002
"5845",5845,10.8,3,15.4,1,2003
"5846",5846,12.8,8,11.2,1,2003
"5847",5847,11,5,2.1,1,2003
"5848",5848,7.8,-0.3,0.7,1,2003
"5849",5849,4,-5,0,1,2003
"5850",5850,3,-2.8,0,1,2003
"5851",5851,4,-3.8,0.2,1,2003
"5852",5852,2,-7,0,1,2003
"5853",5853,2,-1.8,2.9,1,2003
"5854",5854,2.8,-2,0.3,1,2003
"5855",5855,4.8,-3.8,1.2,1,2003
"5856",5856,2.8,-7.3,0,1,2003
"5857",5857,8.8,-5.3,0,1,2003
"5858",5858,11,7.5,0,1,2003
"5859",5859,11,7.8,0,1,2003
"5860",5860,10.3,1.2,0.5,1,2003
"5861",5861,10,3.1,0,1,2003
"5862",5862,7,2.2,0.6,1,2003
"5863",5863,10,4.3,15.4,1,2003
"5864",5864,9.3,4.8,6.6,1,2003
"5865",5865,9.8,6.8,4.5,1,2003
"5866",5866,8.8,4.8,8.7,1,2003
"5867",5867,9,4,0.3,1,2003
"5868",5868,8,-3.5,0,1,2003
"5869",5869,10,3,0.8,1,2003
"5870",5870,12.5,5,1,1,2003
"5871",5871,13,6.5,0,1,2003
"5872",5872,14.8,4.5,1.3,1,2003
"5873",5873,8.8,4,0.2,1,2003
"5874",5874,6.5,0.8,1.8,1,2003
"5875",5875,2,-3.5,1,1,2003
"5876",5876,3.5,-3,10.5,2,2003
"5877",5877,7.5,1,0.8,2,2003
"5878",5878,8.8,2.8,0.3,2,2003
"5879",5879,7,-0.5,0,2,2003
"5880",5880,5.5,-0.8,0,2,2003
"5881",5881,4.5,-5.8,0,2,2003
"5882",5882,8.3,-0.5,0.3,2,2003
"5883",5883,11,7.5,0.1,2,2003
"5884",5884,10.9,6.5,5.6,2,2003
"5885",5885,8.3,0,2.8,2,2003
"5886",5886,6.5,4,3.5,2,2003
"5887",5887,7,4.5,3.4,2,2003
"5888",5888,7.8,0.5,0.5,2,2003
"5889",5889,2.5,-4.8,0,2,2003
"5890",5890,5,-4.9,0,2,2003
"5891",5891,5,-1.5,0,2,2003
"5892",5892,4,-3,0,2,2003
"5893",5893,4.5,-5.5,0,2,2003
"5894",5894,6.3,-3.5,0,2,2003
"5895",5895,5.5,-2,0,2,2003
"5896",5896,8.8,-3.5,0,2,2003
"5897",5897,12,-2,0,2,2003
"5898",5898,10.5,-1,0.8,2,2003
"5899",5899,13.8,3.5,0,2,2003
"5900",5900,13.5,3,0,2,2003
"5901",5901,12.3,3,0.2,2,2003
"5902",5902,14.5,3,0,2,2003
"5903",5903,14,7.3,0.2,2,2003
"5904",5904,10.3,2.8,6.6,3,2003
"5905",5905,11.3,2.5,2.1,3,2003
"5906",5906,11.3,-2.5,0.1,3,2003
"5907",5907,10,2.8,0.5,3,2003
"5908",5908,13.8,8.8,0.2,3,2003
"5909",5909,12.5,3,8.8,3,2003
"5910",5910,12,3.8,0,3,2003
"5911",5911,10,5,6.9,3,2003
"5912",5912,11,8.3,0.2,3,2003
"5913",5913,13,7.3,0,3,2003
"5914",5914,13,7.5,0,3,2003
"5915",5915,12,4,0,3,2003
"5916",5916,10.3,4.3,0.4,3,2003
"5917",5917,9.3,0.3,0,3,2003
"5918",5918,11.3,-2.5,0,3,2003
"5919",5919,11.3,-2,0,3,2003
"5920",5920,14.3,-3.8,0,3,2003
"5921",5921,17.3,3,0,3,2003
"5922",5922,12.5,-3,0,3,2003
"5923",5923,15,-1.8,0,3,2003
"5924",5924,14.5,1.8,0,3,2003
"5925",5925,10.5,-1.5,0,3,2003
"5926",5926,14.5,-2.5,0,3,2003
"5927",5927,18.8,5.5,0,3,2003
"5928",5928,16.5,2,0,3,2003
"5929",5929,17,1.5,0,3,2003
"5930",5930,17.3,3,0,3,2003
